model,year,price,transmission,mileage,tax,mpg,engineSize,fuelType_Diesel,fuelType_Hybrid,fuelType_Petrol,log_price
15,2018,49990,2,33827,145,32.1,2.9,False,False,True,10.819598268208338
10,2019,41990,2,18500,145,34.0,3.0,False,False,True,10.645210588588755
12,2018,62990,2,16900,145,32.8,3.0,True,False,False,11.05074713802576
3,2019,24500,0,6500,145,42.8,2.0,False,False,True,10.106469212026385
2,2019,19500,1,7041,145,52.3,1.6,True,False,False,9.87822102528824
9,2017,21450,2,21871,145,47.9,1.4,False,False,True,9.973526543316103
8,2019,26000,0,4500,145,42.2,1.5,False,False,True,10.165890277802454
0,2019,20000,2,5000,145,45.6,1.0,False,False,True,9.90353755128617
2,2019,21000,1,4500,145,44.8,1.5,False,False,True,9.952325334619427
4,2018,33990,0,13453,145,36.7,3.0,False,False,True,10.43385106267516
2,2017,18990,1,16000,145,65.7,2.0,True,False,False,9.851720461714246
4,2017,21490,2,18311,145,53.3,2.0,False,False,True,9.975389521825207
8,2018,17990,1,31612,150,64.2,1.6,True,False,False,9.79762691183662
0,2020,20999,1,6000,150,47.9,1.0,False,False,True,9.95227771670556
3,2016,16490,1,26898,0,74.3,2.0,True,False,False,9.71057005652877
15,2014,26490,2,58460,555,26.4,4.2,False,False,True,10.184560331647974
11,2018,40790,2,20372,150,47.9,3.0,True,False,False,10.616216747823795
5,2014,15990,2,40678,20,67.3,2.0,True,False,False,9.679781342959442
9,2017,23490,1,16224,145,50.4,2.0,True,False,False,10.064372648053766
4,2018,22990,0,16700,145,52.3,1.4,False,False,True,10.042858113983936
2,2019,26059,0,6000,145,43.5,1.5,False,False,True,10.168156850678836
9,2019,30990,0,6000,145,47.1,2.0,True,False,False,10.341452118734878
12,2019,61990,0,6000,145,32.8,3.0,True,False,False,11.034744492199986
11,2018,43490,0,3750,145,33.2,3.0,True,False,False,10.680309299119006
10,2019,34990,0,5000,145,32.1,2.0,False,False,True,10.462846164547514
16,2019,53990,0,2000,145,30.1,2.9,False,False,True,10.896572644989313
5,2016,24990,2,25665,160,50.4,3.0,True,False,False,10.126271039034782
0,2017,13990,1,21676,145,55.4,1.4,False,False,True,9.546169544733285
11,2019,49990,0,3139,145,33.2,3.0,True,False,False,10.819598268208338
9,2019,35990,0,6000,145,47.1,2.0,True,False,False,10.491024186183038
10,2019,39215,2,6000,145,34.5,2.0,False,False,True,10.576840105767895
8,2019,27120,1,6000,145,43.5,1.5,False,False,True,10.208063614530875
0,2019,25990,1,6000,145,47.9,1.0,False,False,True,10.165505603232393
0,2019,20490,1,6000,145,47.9,1.0,False,False,True,9.927741044336832
0,2017,16990,2,44343,145,58.9,1.4,False,False,True,9.740439071085758
10,2019,37490,0,6665,145,32.1,2.0,False,False,True,10.531856183153893
10,2019,37990,2,10000,145,38.2,2.0,True,False,False,10.54510456855174
11,2018,56990,2,11326,145,39.2,4.0,True,False,False,10.950648639613158
2,2019,32990,2,2480,145,34.9,2.0,False,False,True,10.403990075979044
2,2019,26663,0,6000,145,52.3,1.6,True,False,False,10.191069619987575
9,2019,29490,0,3027,145,47.1,2.0,True,False,False,10.29184041103433
11,2019,53990,2,8224,145,33.2,3.0,True,False,False,10.896572644989313
0,2019,20595,1,6000,145,47.9,1.0,False,False,True,9.932852161166032
11,2020,62990,2,6000,145,33.2,3.0,True,False,False,11.05074713802576
9,2019,29990,1,6000,145,40.9,1.5,False,False,True,10.30865261563529
25,2019,24975,0,6000,145,40.9,2.0,False,False,True,10.125670642755214
2,2019,26990,2,6000,145,38.2,2.0,False,False,True,10.203258756085228
5,2019,41990,2,6000,145,37.7,3.0,True,False,False,10.645210588588755
2,2019,31990,2,7898,145,34.9,2.0,False,False,True,10.373209892223665
12,2019,66990,2,7793,145,32.8,3.0,True,False,False,11.112313560992032
9,2019,26990,1,6000,145,39.8,1.5,False,False,True,10.203258756085228
9,2019,24990,1,6000,145,40.9,1.5,False,False,True,10.126271039034782
5,2019,49990,0,6000,145,35.8,3.0,True,False,False,10.819598268208338
25,2019,32990,0,6000,145,34.0,2.0,False,False,True,10.403990075979044
10,2019,35490,0,6000,145,32.1,2.0,False,False,True,10.477034422194833
8,2019,27790,0,6000,145,46.3,2.0,True,False,False,10.232467506256102
3,2019,27990,0,6000,145,40.9,2.0,False,False,True,10.239638308916676
4,2017,22990,2,28500,145,65.7,2.0,True,False,False,10.042858113983936
3,2018,24990,2,16669,145,61.4,2.0,True,False,False,10.126271039034782
9,2019,28490,2,6573,145,47.1,2.0,True,False,False,10.257343526911063
9,2019,39990,2,3009,145,31.0,2.0,False,False,True,10.596409707779776
5,2019,36990,0,6508,145,39.2,3.0,True,False,False,10.518429918794682
9,2019,34990,0,7199,145,32.1,2.0,False,False,True,10.462846164547514
2,2019,22190,0,5000,145,53.3,1.6,True,False,False,10.007442080255977
8,2019,29995,0,6023,145,39.8,1.5,False,False,True,10.30881931842128
0,2019,21811,2,2246,145,44.8,1.5,False,False,True,9.990215556045952
2,2014,15490,0,24597,0,188.3,1.4,False,True,False,9.648014489106362
17,2017,54490,2,39300,145,29.4,4.0,False,False,True,10.905790829399939
9,2019,29990,0,15484,145,31.7,2.0,False,False,True,10.30865261563529
4,2019,25750,2,16177,145,39.8,2.0,False,False,True,10.156228740289281
2,2019,23990,2,7454,145,41.5,1.5,False,False,True,10.085434038999999
8,2018,20990,2,8650,145,54.3,1.4,False,False,True,9.951849053414007
2,2019,21990,2,14246,145,42.2,1.5,False,False,True,9.998388557730848
3,2018,20990,1,13894,145,50.4,1.4,False,False,True,9.951849053414007
4,2019,31990,1,6000,145,37.2,2.0,False,False,True,10.373209892223665
4,2019,31990,1,6000,145,37.2,2.0,False,False,True,10.373209892223665
10,2019,36490,0,6000,145,38.2,2.0,True,False,False,10.504820933823419
10,2019,31490,0,6000,145,39.2,2.0,True,False,False,10.357457069703907
5,2019,27975,0,11500,145,50.4,2.0,True,False,False,10.239102278743212
9,2019,31990,2,7595,145,38.7,2.0,True,False,False,10.373209892223665
7,2019,40990,0,5000,145,50.4,3.0,True,False,False,10.621107809394994
9,2019,24990,1,6000,145,40.9,1.5,False,False,True,10.126271039034782
25,2019,26990,1,6000,145,39.8,2.0,False,False,True,10.203258756085228
8,2017,19490,2,25221,30,54.3,1.4,False,False,True,9.877708099548641
10,2017,24990,2,18495,145,56.5,2.0,True,False,False,10.126271039034782
2,2018,22490,1,13732,145,54.3,1.5,False,False,True,10.020870508171171
25,2019,49990,2,3931,145,30.7,2.5,False,False,True,10.819598268208338
9,2019,24990,1,6000,145,40.9,1.5,False,False,True,10.126271039034782
25,2019,31750,0,1791,145,34.9,2.0,False,False,True,10.36567949988784
11,2019,47990,2,13769,145,33.2,3.0,True,False,False,10.778768772309705
9,2019,25490,1,11130,145,42.8,2.0,True,False,False,10.14608072767165
4,2019,29490,0,7500,145,43.5,2.0,False,False,True,10.29184041103433
2,2020,30990,2,6000,145,41.5,1.5,False,False,True,10.341452118734878
8,2020,26339,1,6000,145,43.5,1.5,False,False,True,10.178843975297273
10,2019,38990,2,6000,145,32.1,2.0,False,False,True,10.571086129249698
0,2019,20595,1,6000,145,47.9,1.0,False,False,True,9.932852161166032
0,2018,15400,1,19481,145,55.4,1.4,False,False,True,9.642187721358466
0,2017,14400,1,29271,30,55.4,1.4,False,False,True,9.575052927597383
10,2020,37000,2,4000,145,32.1,2.0,False,False,True,10.518700218288165
8,2019,22750,1,7235,145,47.9,1.6,True,False,False,10.032364379457015
9,2019,37990,0,6000,145,31.4,2.0,False,False,True,10.54510456855174
8,2019,28355,0,6000,145,42.2,1.5,False,False,True,10.252593926974908
5,2019,28490,0,7500,145,47.9,2.0,True,False,False,10.257343526911063
3,2019,21990,1,6000,145,39.2,2.0,False,False,True,9.998388557730848
25,2019,26490,0,5000,145,38.7,2.0,False,False,True,10.184560331647974
11,2019,44990,0,5000,145,33.2,3.0,True,False,False,10.714217748749789
3,2019,27490,0,5000,145,44.8,2.0,True,False,False,10.221613957361983
2,2019,19000,0,5999,145,54.3,1.6,True,False,False,9.852246888342531
9,2020,32500,2,3999,145,31.4,2.0,False,False,True,10.389026137075234
8,2019,22750,1,5433,145,47.9,1.6,True,False,False,10.032364379457015
8,2019,21500,0,5999,145,47.9,1.6,True,False,False,9.975854724662028
2,2016,17400,1,22740,30,57.6,1.4,False,False,True,9.76428295481558
0,2016,14700,1,23932,20,72.4,1.6,True,False,False,9.595670797663967
9,2017,19750,1,18937,145,49.6,1.4,False,False,True,9.890959401958858
9,2019,25500,0,5644,145,48.7,2.0,True,False,False,10.146472946063877
25,2016,16400,1,33700,145,47.1,1.8,False,False,True,9.70509758756311
10,2017,31990,2,13255,145,40.4,2.0,False,False,True,10.373209892223665
8,2017,18250,1,22698,145,52.3,1.4,False,False,True,9.811975152030021
5,2020,35000,2,3999,145,47.1,2.0,True,False,False,10.463131911491967
2,2019,33990,0,6000,145,33.2,2.0,False,False,True,10.43385106267516
0,2019,19857,1,6272,145,50.4,1.0,False,False,True,9.896362227593539
11,2019,49490,0,6301,145,33.2,3.0,True,False,False,10.809546113844034
5,2019,30000,0,5999,145,47.9,2.0,True,False,False,10.308985993422082
2,2019,20000,2,8932,145,54.3,1.6,True,False,False,9.90353755128617
4,2019,27500,0,4999,145,49.6,2.0,True,False,False,10.221977646629885
9,2019,27000,1,5999,145,40.9,1.5,False,False,True,10.203629181337648
9,2016,16000,1,59816,145,52.3,2.0,True,False,False,9.680406499268875
0,2016,12000,1,45998,30,55.4,1.4,False,False,True,9.392745258631441
0,2017,13000,2,17449,20,64.2,1.0,False,False,True,9.472781556562168
0,2020,25250,2,3999,145,44.1,1.5,False,False,True,10.136621037879685
10,2020,60000,2,7499,145,32.5,3.0,True,False,False,11.002116507732017
9,2019,27500,1,3999,145,40.9,1.5,False,False,True,10.221977646629885
2,2015,16000,2,48954,0,176.6,1.4,False,True,False,9.680406499268875
2,2017,19250,1,20698,145,54.3,1.5,False,False,True,9.865318286418624
3,2019,25250,0,6999,145,48.7,2.0,True,False,False,10.136621037879685
25,2019,30878,0,6000,145,40.9,2.0,False,False,True,10.337831620194669
11,2019,55990,0,6000,145,33.2,3.0,True,False,False,10.932946242515648
25,2019,28490,0,6000,145,35.3,2.0,False,False,True,10.257343526911063
9,2019,27990,1,6000,145,39.8,1.5,False,False,True,10.239638308916676
9,2019,24990,1,6000,145,40.9,1.5,False,False,True,10.126271039034782
9,2019,24990,1,6000,145,40.9,1.5,False,False,True,10.126271039034782
0,2020,22000,2,2999,145,44.8,1.0,False,False,True,9.99884318585288
0,2020,21000,1,3999,145,47.9,1.0,False,False,True,9.952325334619427
11,2020,59750,0,6500,145,33.2,3.0,True,False,False,10.997941206055378
10,2020,45000,2,2500,145,37.2,2.0,True,False,False,10.714439990727769
0,2020,22250,2,2999,145,44.1,1.0,False,False,True,10.010142230404668
8,2020,23000,1,2999,145,45.6,1.0,False,False,True,10.043292972227004
11,2019,56900,0,9570,145,32.1,3.0,True,False,False,10.949068194652432
2,2019,18000,0,12607,145,52.3,1.6,True,False,False,9.798182590890704
8,2019,20000,1,4999,145,47.1,1.0,False,False,True,9.90353755128617
3,2020,32500,2,3999,145,49.6,2.0,True,False,False,10.389026137075234
3,2015,13491,1,54644,30,61.4,2.0,True,False,False,9.50985219618154
9,2016,17032,2,22351,145,47.9,1.4,False,False,True,9.742907917860578
25,2016,19472,1,21705,165,45.6,2.0,False,False,True,9.876784169701578
0,2019,21560,2,7439,145,40.9,2.0,False,False,True,9.978641406136552
5,2018,29200,2,21457,145,39.8,3.0,True,False,False,10.281958234245314
2,2016,24291,2,20202,165,43.5,2.0,False,False,True,10.097902357017466
2,2018,21991,2,14464,150,42.2,1.5,False,False,True,9.998434029845082
10,2016,22991,2,27443,205,47.1,2.0,True,False,False,10.042901608318806
4,2016,16926,0,29325,160,52.3,2.0,True,False,False,9.736665259189097
2,2017,16436,2,48575,145,49.6,2.0,False,False,True,9.707290170206525
9,2019,34026,2,6103,145,37.2,1.5,False,False,True,10.434909606100769
4,2017,19686,0,25237,145,68.9,2.0,True,False,False,9.887713798420087
0,2016,12291,1,26487,30,55.4,1.4,False,False,True,9.416703923250376
11,2017,35991,2,46566,205,47.9,3.0,True,False,False,10.491051970521008
11,2019,68000,0,7999,145,33.2,3.0,True,False,False,11.127277689932466
9,2018,24991,2,16655,150,45.6,1.4,False,False,True,10.126311052639412
2,2013,9991,1,55600,20,68.9,2.0,True,False,False,9.209540051805414
5,2016,31991,2,24827,330,30.7,4.0,False,False,True,10.373241150526654
0,2016,12491,1,38876,30,55.4,1.4,False,False,True,9.43284371840297
25,2017,16991,1,38083,150,47.1,1.8,False,False,True,9.740497924041666
2,2018,26891,2,27342,150,43.5,2.0,False,False,True,10.199584123588927
7,2018,38861,2,5760,145,37.7,3.0,False,False,True,10.567772188410972
8,2017,22692,2,39000,145,58.9,2.0,True,False,False,10.029811785869622
2,2013,10941,1,42345,30,58.9,1.4,False,False,True,9.300363874623772
2,2019,17900,1,7644,145,49.6,1.6,True,False,False,9.792611856190192
2,2019,31750,2,6278,145,34.9,2.0,False,False,True,10.36567949988784
8,2019,32500,2,7335,145,34.0,2.0,False,False,True,10.389026137075234
0,2016,12300,2,44290,0,76.3,1.6,True,False,False,9.417435838868785
3,2015,13750,2,46877,0,72.4,2.0,True,False,False,9.528866827722945
4,2019,27500,2,3999,145,49.6,2.0,True,False,False,10.221977646629885
2,2019,26950,0,3999,145,38.2,2.0,False,False,True,10.201775681400134
10,2019,47000,0,7200,145,34.5,3.0,True,False,False,10.757924157061597
3,2015,14850,1,20434,145,49.6,1.8,False,False,True,9.605822482030945
10,2018,28884,2,16897,145,54.3,2.0,True,False,False,10.271077708215365
0,2019,21991,2,4499,150,40.9,2.0,False,False,True,9.998434029845082
3,2018,18350,1,24282,145,70.6,2.0,True,False,False,9.817439347910675
9,2016,20700,2,10633,145,47.9,1.4,False,False,True,9.937937287265354
9,2017,19741,2,35035,145,55.4,2.0,True,False,False,9.890503624977834
10,2016,17585,2,77432,200,47.1,2.0,True,False,False,9.774858409938947
10,2016,23442,2,15744,200,47.1,2.0,True,False,False,10.062327221849518
7,2018,36441,2,22688,145,50.4,3.0,True,False,False,10.503477234609823
3,2018,20171,2,14860,145,50.4,1.4,False,False,True,9.912050783196616
10,2016,21772,2,33763,200,47.1,2.0,True,False,False,9.988425949052319
2,2016,18381,2,31513,30,56.5,1.4,False,False,True,9.819127203918054
0,2017,17962,2,19107,30,70.6,1.4,False,False,True,9.796069365768835
10,2020,42991,2,2648,145,38.2,2.0,True,False,False,10.668769330855273
3,2017,21382,2,19860,145,62.8,2.0,True,False,False,9.970351492789636
3,2017,20900,2,16508,145,49.6,1.4,False,False,True,9.94755228369823
25,2016,37000,2,25529,300,34.0,2.5,False,False,True,10.518700218288165
25,2015,16000,1,39700,30,65.7,2.0,True,False,False,9.680406499268875
5,2016,20000,2,19862,145,56.5,2.0,True,False,False,9.90353755128617
3,2020,46750,2,2999,145,39.2,3.0,True,False,False,10.752590924862394
0,2020,22750,2,2999,145,44.8,1.5,False,False,True,10.032364379457015
5,2019,28360,2,15700,145,47.9,2.0,True,False,False,10.2527702409553
4,2019,28320,2,11000,145,50.4,2.0,True,False,False,10.25135885791871
2,2019,17420,1,8624,145,48.7,1.0,False,False,True,9.76543165404016
8,2017,20052,2,19786,145,52.3,1.4,False,False,True,9.906134047477034
8,2017,17202,1,52236,125,50.4,1.4,False,False,True,9.752839066197039
4,2016,15682,1,32219,160,46.3,1.8,False,False,True,9.660332602134424
8,2019,21944,2,3588,145,47.9,1.6,True,False,False,9.996294602122335
9,2019,28470,1,3500,145,39.8,1.5,False,False,True,10.256641304347884
3,2020,34990,2,3200,145,42.2,2.0,False,False,True,10.462846164547514
9,2020,31990,1,2100,145,39.8,1.5,False,False,True,10.373209892223665
0,2015,11461,2,48643,20,60.1,1.4,False,False,True,9.346792495111682
5,2020,35780,2,3503,145,47.9,2.0,True,False,False,10.48517230524678
9,2020,32990,1,2985,145,42.8,2.0,True,False,False,10.403990075979044
3,2019,43880,0,3608,145,39.2,3.0,True,False,False,10.689236703555197
0,2016,11761,1,31104,30,55.4,1.4,False,False,True,9.372629275019902
0,2017,12891,1,28512,30,55.4,1.4,False,False,True,9.464362242935328
3,2019,24480,2,16211,145,38.7,2.0,False,False,True,10.10565258546514
2,2019,22510,0,5505,145,52.3,1.6,True,False,False,10.021759357614163
4,2019,26100,0,11067,145,39.8,2.0,False,False,True,10.169728906753061
12,2019,48022,0,10200,145,33.6,3.0,True,False,False,10.779435341793006
10,2016,21990,2,40787,200,45.6,3.0,True,False,False,9.998388557730848
10,2019,67990,2,6000,145,32.5,3.0,True,False,False,11.127130622457644
4,2019,33990,0,5000,145,50.4,2.0,True,False,False,10.43385106267516
0,2019,19979,1,6000,145,47.9,1.0,False,False,True,9.902487052202545
0,2020,24990,2,5000,145,44.8,1.5,False,False,True,10.126271039034782
10,2020,53990,2,6000,145,34.5,3.0,True,False,False,10.896572644989313
8,2020,24653,1,6000,145,43.5,1.5,False,False,True,10.112694438111465
4,2020,31780,2,5137,145,46.3,2.0,True,False,False,10.366623905926678
9,2016,16596,1,28448,125,50.4,1.4,False,False,True,9.71697723512072
3,2017,21781,2,25145,145,52.3,2.0,False,False,True,9.988839219635631
0,2016,13671,1,39356,30,55.4,1.4,False,False,True,9.523105224795426
11,2016,32989,2,48322,200,47.9,3.0,True,False,False,10.403959764222627
10,2019,36050,0,2994,145,38.2,2.0,True,False,False,10.492689881579409
4,2019,29630,2,3633,145,37.7,2.0,False,False,True,10.296576389576238
10,2019,33185,2,7152,145,38.2,2.0,True,False,False,10.409883379222734
10,2019,52990,0,5000,145,34.5,3.0,True,False,False,10.87787736679393
3,2019,45990,0,5000,145,39.2,3.0,True,False,False,10.736201004154935
4,2019,31990,0,5000,145,51.4,2.0,True,False,False,10.373209892223665
11,2020,59990,2,799,145,33.2,3.0,True,False,False,11.001949829953112
10,2020,34990,2,6000,145,38.2,2.0,True,False,False,10.462846164547514
11,2020,86990,2,6000,145,29.4,4.0,True,False,False,11.373559944009717
10,2019,44033,2,3525,145,32.1,2.0,False,False,True,10.692717341773118
8,2019,36990,0,6000,145,41.5,1.5,False,False,True,10.518429918794682
2,2019,26664,0,4800,145,52.3,1.6,True,False,False,10.191107123034703
25,2019,27990,2,1266,145,40.9,2.0,False,False,True,10.239638308916676
10,2019,33490,0,6000,145,38.2,2.0,True,False,False,10.419032025002059
10,2019,33990,0,6000,145,38.2,2.0,True,False,False,10.43385106267516
5,2017,22261,2,51214,150,51.4,3.0,True,False,False,10.010636468053171
9,2018,23411,2,17211,145,47.9,1.4,False,False,True,10.06100399041111
2,2018,18291,2,40125,145,56.5,1.5,False,False,True,9.814219084777946
2,2016,11980,1,42500,20,70.6,2.0,True,False,False,9.3910773406399
12,2019,50576,0,4968,145,33.6,3.0,True,False,False,10.83125220648391
4,2019,28376,0,5347,145,45.6,2.0,True,False,False,10.25333423688128
8,2019,19430,1,11422,145,49.6,1.6,True,False,False,9.874625007851026
8,2019,24080,2,12647,145,40.9,1.5,False,False,True,10.089178426799686
8,2019,20760,2,10025,145,47.9,1.6,True,False,False,9.940831505676549
8,2019,26846,2,901,145,42.2,1.5,False,False,True,10.197909361850968
2,2019,22910,0,6650,145,44.1,1.5,False,False,True,10.039372423556493
10,2019,37844,2,3361,145,32.1,2.0,False,False,True,10.541254149743267
8,2019,31270,2,5446,145,33.2,2.0,False,False,True,10.350446429473651
3,2015,14722,0,68003,200,47.9,3.0,True,False,False,9.597166175865409
2,2019,22061,1,4493,145,51.4,1.6,True,False,False,10.001611950529327
8,2019,29665,1,5151,145,39.2,1.5,False,False,True,10.297756887883558
5,2019,28990,0,9500,145,47.9,2.0,True,False,False,10.274740715974103
10,2018,27841,2,38500,145,55.4,2.0,True,False,False,10.234300950948512
4,2014,14821,1,23838,30,60.1,2.0,True,False,False,9.603867842511304
0,2013,9991,2,52278,125,53.3,1.4,False,False,True,9.209540051805414
2,2020,27991,2,2500,145,43.5,1.5,False,False,True,10.239674034047525
10,2019,28070,2,13246,145,39.2,2.0,True,False,False,10.242492293944023
8,2019,21512,1,12,145,49.6,1.6,True,False,False,9.976412682550684
3,2019,24416,1,5986,145,38.2,2.0,False,False,True,10.10303488999515
4,2017,29082,0,16495,145,36.7,3.0,False,False,True,10.27790909001283
3,2019,25826,2,8981,145,44.8,2.0,True,False,False,10.159175735326064
